"","Comment","AuthorDisplayName","AuthorProfileImageUrl","AuthorChannelUrl","AuthorChannelID","ReplyCount","LikeCount","PublishedAt","UpdatedAt","CommentID","ParentID","VideoID"
"1650","if Koba didn’t betray ceaser:","@zndr9056","https://yt3.ggpht.com/KWh0AtSbV0tFfGutWQ_Egkf_1qJ4siTc9CiEmKDMAi0rfEfLfEdpMBR1vIInTnUlG2NZ-Yes=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@zndr9056","UCxMWDVwwab-MDzV-oM0xlCg","0","4","2024-05-18T23:28:14Z","2024-05-18T23:29:43Z","Ugx7vX4x1dyn5z61msN4AaABAg",NA,"QtXby3twMmI"
"1651","Mountain 🏔️ respect 😂😂😂😂😂😂😂😂❤❤❤❤❤❤❤❤😂 i see the Caribbean better 🤣🤣❤🎉","@beverlynBarnes","https://yt3.ggpht.com/ytc/AIdro_lD7uPUwUe8lHJmYwLnBRndIio2rBsjavGmfoESrrv09kZk4wYvrBhncVuhsOecV58bfQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@beverlynBarnes","UC695K9DZQqS51mGd6t0BMoQ","0","0","2024-05-18T23:24:56Z","2024-05-18T23:24:56Z","UgwYjt3phNHjbU1dnhh4AaABAg",NA,"QtXby3twMmI"
"1652","simplesmente monkey dance","@elberfarias875","https://yt3.ggpht.com/ytc/AIdro_mpvg-ix8djbqV8bQ3DT37hEUMWEfDw3ovcZ0jNlcg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@elberfarias875","UCdgOq4BujSz99YI8yrndUZw","0","0","2024-05-18T23:24:49Z","2024-05-18T23:24:49Z","UgzeV49v66P5pIe7DAR4AaABAg",NA,"QtXby3twMmI"
"1653","Mexicanos bailando 😂","@misiyaurimatias3234","https://yt3.ggpht.com/ytc/AIdro_mEfUkwkb7Kk0DVuaL9uWYni6LvXl-AOfaxSQs4IImL7yc=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@misiyaurimatias3234","UCtuu4k3WtkuHr42db7gKyPA","0","1","2024-05-18T23:21:46Z","2024-05-18T23:21:46Z","Ugyt4kMW73UaB3-udot4AaABAg",NA,"QtXby3twMmI"
"1654","Aprende a respetar a mi México más porfavor 👻🐒🦧🦧","@El_Burropixel","https://yt3.ggpht.com/ZffnHRIMwlCkxNeQNaVRUOkCwzj5DNaWSQ_QjdUj0eN_oWvtiFWwNuBtrVvg04Ka4Vd_DI3KT4U=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@El_Burropixel","UC6OonMtUR4doipu303jf0bg","0","1","2024-05-18T22:47:58Z","2024-05-18T22:47:58Z","Ugx3ZIrcCCFLD5jBDWx4AaABAg",NA,"QtXby3twMmI"
"1655","bb jorge","@javierisaacSCP","https://yt3.ggpht.com/Ny9JmzNg8i1xjhKyt3HCaNvq6ZwDx5hy1UvWIvy8o3Y-_uS1id1vy9vqhGLoneblsRxRkFpBpw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@javierisaacSCP","UCxmlOSdKViPfIm_KZ7rKJOw","0","0","2024-05-18T22:34:12Z","2024-05-18T22:34:12Z","UgyM0c5xrmbnxxcLXAN4AaABAg",NA,"QtXby3twMmI"
"1656","19/05/2024 This is still a banger.","@v1kk_ondis","https://yt3.ggpht.com/h6x-DHJwlaSROUfBH7neIIBQ-LabOG9fY3DvNwxB9VUKVqNuNr6b_aXfefn5oNncjSw1VHFX=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@v1kk_ondis","UCKmDV1a48932_QaUfhOkziw","0","0","2024-05-18T22:26:17Z","2024-05-18T22:26:17Z","Ugwibhx-l3HF7767sKt4AaABAg",NA,"QtXby3twMmI"
"1657","Man 
Gotta love life 😂❤","@skrimisher5417","https://yt3.ggpht.com/mECAHzIl6vMevJqd8nAOBzgoI3a5bCZRFarjDj2G5SG51jLGrdM0vP3pPso3DEFfvHuwXnp_0A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@skrimisher5417","UCIy_4xET5dl-DuzWDffS8uQ","0","0","2024-05-18T22:21:28Z","2024-05-18T22:21:28Z","UgxK28FkryZTF_m9M0J4AaABAg",NA,"QtXby3twMmI"
"1658","🗿","@Sacerdote_del_moai","https://yt3.ggpht.com/lo4_da1DHe-HLrSEV1iHcuMnEE3W_Nn-8jIQxHpksemyRRWjg8GJkVH_EQcTUycZKP-0T3UNJWs=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Sacerdote_del_moai","UCXu1qaScQ2bPXq_svjS1qBA","0","0","2024-05-18T22:07:25Z","2024-05-18T22:07:25Z","UgybiNRF1Hzes_aHrWh4AaABAg",NA,"QtXby3twMmI"
"1659","Wow","@jimenareyes6964","https://yt3.ggpht.com/ytc/AIdro_mUjSknf-47fC-OKPDt8Out4uPFbCTFNnFf_2J0ppXnUw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@jimenareyes6964","UCeaSfumJoCwqdTXEhrATk2w","0","0","2024-05-18T22:05:54Z","2024-05-18T22:05:54Z","UgxFmVnFShaLK9vlOi54AaABAg",NA,"QtXby3twMmI"
"1660","I heard this song and a halftime of a Super Bowl and I’ve been a fan of it ever since","@1985qdawg","https://yt3.ggpht.com/ytc/AIdro_nWUA7rtAvbwxTDVWgL1jrfeuME7HYBxbuX6sb6VdeuqA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@1985qdawg","UCHCQK8y1PXuspFRCW61k_-g","0","0","2024-05-18T21:47:07Z","2024-05-18T21:47:07Z","UgxyPlkSl2MfOrZnJgx4AaABAg",NA,"QtXby3twMmI"
"1661","Cute video about twitter/X users find out that music exist. So blyatifull","@WeirdGuy2117-jg2gx","https://yt3.ggpht.com/bBuAsoGxB7UnRdB_e_RVfe7T6rj4htT0-muzzevCgYhkIttvs3VEjrHcf4jmSUZTekQiHaxaBg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@WeirdGuy2117-jg2gx","UCVpEo3ZiWVMPB566T26jShg","0","3","2024-05-18T20:38:27Z","2024-05-18T20:38:27Z","UgwXkL2s-0QMuPiUoKt4AaABAg",NA,"QtXby3twMmI"
"1662","Jo","@erikgancs","https://yt3.ggpht.com/ytc/AIdro_nX6uF4gU8Lo_Uy7QCzyRLukJBUW3LQtAg2LFIdS9uk3TzTi81ldpp-mp8bVl_n17DE1Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@erikgancs","UCcZJuuiKpdtNZRYzfJkjfvQ","0","2","2024-05-18T20:08:19Z","2024-05-18T20:08:19Z","UgzjPUhK2ps2CRLWF394AaABAg",NA,"QtXby3twMmI"
"1663","18 de mayo 2024❤","@user-xm7nx4gk3p","https://yt3.ggpht.com/ytc/AIdro_nSJAHRroX76yQW5ezi4fMtRLrUsGNVf08JvmH_SnDNU9NFB_WfBwS0tezeJxAKUUlBoA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-xm7nx4gk3p","UCrrsEqqOtw6ljpZAZAlcbAg","0","2","2024-05-18T19:53:45Z","2024-05-18T19:53:45Z","UgwRpSmepgEZZmRSHnZ4AaABAg",NA,"QtXby3twMmI"
"1664","Someone on May 18th ‼️‼️

👇","@jon-kristoffwilliams9951","https://yt3.ggpht.com/ytc/AIdro_k_loCk7TTUhs7YLRmZU79woGk6Y32NK5KWTb8xycR1kTk=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@jon-kristoffwilliams9951","UCSqQJplRtATe-6nO8i_WTeg","0","2","2024-05-18T19:42:28Z","2024-05-18T19:42:58Z","Ugz4lcdyU9Kzc-Q0WC14AaABAg",NA,"QtXby3twMmI"
"1665","May 18 2024🔥","@qodirjonteshaboyev","https://yt3.ggpht.com/ytc/AIdro_noxU5k3-tLjaTfm68GSvd8Op8j4sqx_Q9seMpl2BBkyldYmOufH2klOLUIDlWQwmQc7Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@qodirjonteshaboyev","UChIFfa6f4zdMJoOUKdBbFOQ","0","1","2024-05-18T19:20:29Z","2024-05-18T19:20:29Z","UgzqmJeNJP38_snjeY54AaABAg",NA,"QtXby3twMmI"
"1666","MONKE DANCIN' YEEEEESSSSS🔥🔥🔥🔥🔥🗣🗣🗣🗣🗣🗿🗿🗿🗿🗿","@darknight4667","https://yt3.ggpht.com/ytc/AIdro_k7a3ck1k_gHpbYb3SKDQs-DQDa6U2F-vz8dJv-AOI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@darknight4667","UCwBh9x65-IjTeNM05JH87Sw","0","0","2024-05-18T18:52:39Z","2024-05-18T18:52:39Z","UgzdgUElUk4Qw0OrGr54AaABAg",NA,"QtXby3twMmI"
"1667","Someone 2028?","@Thechilliestboyever","https://yt3.ggpht.com/Q-MJDM5FT1bUQ0tpSevw-0McJlg41cNorGTRY_x06ky5AnES0mwFbzEuCAGVTMLT_wI7_61Odw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Thechilliestboyever","UCswJEHRV3IWgn6ViUQDjFAQ","0","1","2024-05-18T18:46:46Z","2024-05-18T18:46:46Z","UgwssesE-QPgBJBLeSh4AaABAg",NA,"QtXby3twMmI"
"1668","Learder happening ❤❤","@user-ss7ef2ms9n","https://yt3.ggpht.com/ytc/AIdro_meqQRL0zCllAnC_OULHvyioHnxQgDv5V6pOJ1FBeFlkNyG-K1JF6XOiPI9PZt3p3irAw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ss7ef2ms9n","UCRkR3Kridh_5EZRZ5-TO9qg","0","0","2024-05-18T18:03:18Z","2024-05-18T18:03:18Z","UgzownB9vv4E7Z3i0DB4AaABAg",NA,"QtXby3twMmI"
"1669","1.5 billion views in 8 years he fell off🙁","@AidenDUHH","https://yt3.ggpht.com/FcCSeg6zBhtr3AuODPB8xf8yqcjjrvske96wu8-4OI_7D42cxEI_iT4QmBr5i6meq3jEG5VJ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@AidenDUHH","UCb4k_uHo_WbYbIUZlqt4Zzg","0","1","2024-05-18T17:37:44Z","2024-05-18T17:37:44Z","Ugw-dHiAKmPdS5-I2Z14AaABAg",NA,"QtXby3twMmI"
"1670","El planet de los simios be like:","@Mr_pepesaurio_586","https://yt3.ggpht.com/T86dFNoGtXglf0Hy0ReRnIkatMToC-iCz3iAFeYoOSnkn8C4y-YtIL94HsOY3XoJ_MZoILEyag=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Mr_pepesaurio_586","UCFUD7iOk3HQ_8rTgk6qEt6Q","0","3","2024-05-18T17:25:25Z","2024-05-18T17:25:25Z","UgwZHC85z1K9ff2KaM14AaABAg",NA,"QtXby3twMmI"
"1671","Nostalgique","@ShainezSamali","https://yt3.ggpht.com/bmYwVJfZkfldF6EGk4ZHmfqIpAuiKJuzM3JfiaB14vLiiqwf9z06CqQk7JPFfbslg7dkpK9Y=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ShainezSamali","UCiGjjVJgLOna4b3lujRbadw","0","1","2024-05-18T16:46:18Z","2024-05-18T16:46:18Z","Ugw3T7WtpS9RWfj4nY94AaABAg",NA,"QtXby3twMmI"
"1672","Mejicanos bailando🦧🦧🦧🦍🦍🦍🐒🐒🐒🐒","@elmayoneso3635","https://yt3.ggpht.com/OPG4C9xuGA1hT8kL_WBgP0srrMkWfB3KpB3SpoIOmy2hiMscgF6NdxBZji8xSvajooSmFuQq9g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@elmayoneso3635","UC-FDm1B0mGrtqFncv91HSlA","0","8","2024-05-18T16:45:04Z","2024-05-18T16:45:04Z","UgyyeP55fw7zzWVZJK14AaABAg",NA,"QtXby3twMmI"
"1673","WELCOME TO THE MONKELAND","@EL_DIABLO_1701","https://yt3.ggpht.com/z6wjKt16hxLMQPxJsjR9MgVj0Dk3GGOvo93oXSUusFNPugE0mClPVoLi8bKFL9x8tGegLtJTTA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@EL_DIABLO_1701","UCePaz-M_htiFSRUeYUCSvNQ","0","0","2024-05-18T16:24:39Z","2024-05-18T16:24:39Z","UgxOa0xe14y3rtr6y0l4AaABAg",NA,"QtXby3twMmI"
"1674","Essa música traz uma sensação tão boa que não sei dizer o que é","@luizguilherme7462","https://yt3.ggpht.com/Qo-pLdAZ3M2D-Ok3r0145ymv-S7wtFNQJ4g2uSTNTg9a2LbE_MTq307zfjwO7oXgD4QOnJ03SVQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@luizguilherme7462","UCmEwG5xnrO9TpPCYR0p0qnw","0","0","2024-05-18T16:15:39Z","2024-05-18T16:15:39Z","Ugw6b3NymRVgP1kYygV4AaABAg",NA,"QtXby3twMmI"
"1675","Ностальгия😢","@Mishyntiy","https://yt3.ggpht.com/wHYXBoFYKPxRAXRo1MDn5kwWg476R1lKpB5--_Py93rj_je7_BUkd-WCGvQsqI-Ee5ZeWrZCCSw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Mishyntiy","UCdm5fcDBkkD6swt_zs_7--Q","0","0","2024-05-18T16:12:01Z","2024-05-18T16:12:01Z","Ugwa69SKa17NW_WzvD94AaABAg",NA,"QtXby3twMmI"
"1676","QUE BUENO ESCUCHAR ESTA CANSION","@josetarqui8628","https://yt3.ggpht.com/ytc/AIdro_mxZcjLwWsVhY5QREAnx65N3i0P753ic8KxtkJFiIbj-WY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@josetarqui8628","UCorLYupZYHgGH8i5F3yJcyg","0","1","2024-05-18T15:01:25Z","2024-05-18T15:01:25Z","Ugwm2qIygqhY6k_V15p4AaABAg",NA,"QtXby3twMmI"
"1677","Caesar after the first planet of the apes movie","@Gh0stHorizon","https://yt3.ggpht.com/KeIVh0jZPdx-gxOq-wHi7ZcVWH2DOrwZh1IWt25FV_NwPeDMNCRjmxrfS5fRxawz7F_arAniCw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Gh0stHorizon","UCi_7FuzTVOnb_9MOkLBTRng","0","3","2024-05-18T14:30:59Z","2024-05-18T14:30:59Z","UgxC9osM5QAjwrBoiGB4AaABAg",NA,"QtXby3twMmI"
"1678","18 4 1942","@daviaraujo5359","https://yt3.ggpht.com/ytc/AIdro_mdM9w3IVnU63EvkM8QB-fpHHpKOz6-iIXmblVjrfdLNEAek8WoEIS2Ci0xfrvFZSjTCg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@daviaraujo5359","UCS9Jn8O8CW8vkCWy_OJInIA","0","1","2024-05-18T14:01:55Z","2024-05-18T14:01:55Z","UgwLrZVDWaaHEAN6TvZ4AaABAg",NA,"QtXby3twMmI"
"1679","Hii","@misterioso_bra","https://yt3.ggpht.com/WZbBHqmEuaNWXdXNWPSOWnKp69jAD_Th6EY7CMwE6dLVqm1cOvIVGu609lz7R6ixoeQDXdtc=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@misterioso_bra","UC_y-bIAKljOOMq3JfGeYjHQ","0","0","2024-05-18T13:42:40Z","2024-05-18T13:42:40Z","UgxhruNXZxt5TF8P5QZ4AaABAg",NA,"QtXby3twMmI"
"1680","Más respecto a México","@jesusvazquez6534","https://yt3.ggpht.com/ytc/AIdro_nt0-CR1bYP2EdjiNjJZraLAidKDM4Ji1g9SbaLp4h9Vtc=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@jesusvazquez6534","UCEsAz8In-ci78YFg7z56zIA","0","2","2024-05-18T12:54:48Z","2024-05-18T12:54:48Z","UgwwVqcWJFc8blubo6F4AaABAg",NA,"QtXby3twMmI"
"1681","Planet of the apes a New Kingdom  be like","@SiegbertSchnosel-dr4yb","https://yt3.ggpht.com/ytc/AIdro_nlK0XZCHPihWVQ4ZXtf5b8YpsaViKGdlcNQOujPdbuOV75OJmCMvjy0UMhDlldDDfeTw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@SiegbertSchnosel-dr4yb","UCI0fNBM4IW5aDQhvOQ6A_sA","0","33","2024-05-18T12:53:09Z","2024-05-18T12:53:09Z","UgyWNUw7tKE5hbfrsZd4AaABAg",NA,"QtXby3twMmI"
"1682","🐒 monkeystar⭐","@Enerdiff","https://yt3.ggpht.com/Iq6ByXzevCr8k6HA-P_TrzwHStX-_xKWPdGxQjeMh_FP-fJaYWe6Fai2AyHgOkt2jyn81V30BQI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Enerdiff","UCDRFpPPD4qbeXvdBu3qeZjw","0","0","2024-05-18T12:50:21Z","2024-05-18T12:50:21Z","Ugyk5hLcCkAMg2h2gb14AaABAg",NA,"QtXby3twMmI"
"1683","2023 kids not knowing how legendary this song is","@TEAMBANTAN","https://yt3.ggpht.com/ytc/AIdro_lv0OFps6rQfOJXt8we0yI9P8dnXzZOfyhHIqURAjzP3hPbyhf73dY6hsoaN2U8skzHMQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@TEAMBANTAN","UCGy6Uym5Q17tXVq9aquI5eA","1","0","2024-05-18T12:25:38Z","2024-05-18T12:25:38Z","UgxSAECGRprePhoG9294AaABAg",NA,"QtXby3twMmI"
"1684","As an 13 year old kid, (in 2024) this is nostalgia at it's best!","@Cursed_Croatian","https://yt3.ggpht.com/fcCnCv8xV3CMQ1QV3CAW5LlrCXWtxM_Om_gndMid9LO9M9a2AGSM65ECmSMi4eKzuwraHFifpw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Cursed_Croatian","UCYgUXpZ0CKleKFHGcIcdDUQ","0","0","2024-05-18T12:22:07Z","2024-05-18T17:50:05Z","UgxwYf91pbL7mrLiKoN4AaABAg",NA,"QtXby3twMmI"
"1685","This is origin of how human can dance.","@newpre-jw8ey","https://yt3.ggpht.com/ytc/AIdro_mS7ZW0HsPy6zl7d6yquO4kWn1m9yms6J3Bqqkkgj1i98jeLCXdXmySJ_MzX2tbjRBORA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@newpre-jw8ey","UCsBqe6H1H7V3E43Azn3bF7Q","0","0","2024-05-18T11:52:05Z","2024-05-18T11:52:05Z","UgxynmQtIf5JW3ee4tF4AaABAg",NA,"QtXby3twMmI"
"1686","Comment is NOT a calendar. Please, DO NOT disturb the comments of these BEAUTIFUL songs. Let's talk of you're EXPERIENCE or FEELINGS of these songs. 
So PLEASE PLEASE PLEASE, don't make this beatiful songs a piece of calendar. Thanks.","@newpre-jw8ey","https://yt3.ggpht.com/ytc/AIdro_mS7ZW0HsPy6zl7d6yquO4kWn1m9yms6J3Bqqkkgj1i98jeLCXdXmySJ_MzX2tbjRBORA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@newpre-jw8ey","UCsBqe6H1H7V3E43Azn3bF7Q","0","0","2024-05-18T11:50:49Z","2024-05-18T11:50:49Z","UgzT1BAFmdXDc6ClFYB4AaABAg",NA,"QtXby3twMmI"
"1687","Monkey Nandayo! JOJO!","@simphomaniac1492","https://yt3.ggpht.com/ytc/AIdro_nTQ78LLYMNTNzfRd1Qd9-MuEpU4RKItybmsUBSKF8yXjKP=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@simphomaniac1492","UCxJzufYoItxKcC0HVXrA7vw","0","3","2024-05-18T11:23:50Z","2024-05-18T11:23:50Z","Ugw0mf8LmPe_PQ3pRUx4AaABAg",NA,"QtXby3twMmI"
"1688","Absolute goddamn banger","@dirtbagwizardry4109","https://yt3.ggpht.com/ytc/AIdro_nB2HLTLer4-rCs84uVQd5YP4nXcqQdW2zAqSeZQWIsKtY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@dirtbagwizardry4109","UCczbSwVn6w_2J39M_-0VXHw","0","1","2024-05-18T11:10:40Z","2024-05-18T11:10:40Z","UgyP5WWvaMWM0-GnDlZ4AaABAg",NA,"QtXby3twMmI"
"1689","*Somos la tierra del maiz 🗿🗣️🔥🔥💥‼️📣📣🌽*","@eltangyxdxd","https://yt3.ggpht.com/Ick1asV47ZmXLZuCPPGZKYn2b5LublY1LJNFkDD6DjXP5b4F3boNyQoDBcvUtOKWZJkLGnuT=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@eltangyxdxd","UCTAVaIdWN304qlxViaRdzmQ","0","5","2024-05-18T10:56:18Z","2024-05-18T22:49:08Z","Ugyl55x9dq549fhF19N4AaABAg",NA,"QtXby3twMmI"
"1690","18 may 2024😊","@aayushbhandari21","https://yt3.ggpht.com/ZZDG4zTtWDoNNT9K8MNT539fwB5zMwmxGLatb_N6p9X2Eh01IfYBn49XBdXqo68kRvC0nZ-JmMM=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@aayushbhandari21","UCAFA4dN1mQ14-QWgaUWaH1Q","0","0","2024-05-18T10:51:45Z","2024-05-18T10:51:45Z","UgyLujccHeSBjqfZN7V4AaABAg",NA,"QtXby3twMmI"
"1691","Some one in may 18 here?","@finnonfortnite3246","https://yt3.ggpht.com/QuAXwGZd15VUyIg2DOqkBO8Jo4G_e-UAF3ocT1ByVH85XDGl35bsB-ov5m3FX9GJkVXIy47W_g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@finnonfortnite3246","UCzV-8rOeGWXIDHq7Ym5SB_g","0","3","2024-05-18T09:08:38Z","2024-05-18T09:08:38Z","UgylOUYeeGImnJh5Um54AaABAg",NA,"QtXby3twMmI"
"1692","2:05 so funny 😂😅","@Shinjimijaji","https://yt3.ggpht.com/vHuR4fdtjfTQKe-DXIKrW__djbpcLBU3ztqh5JWg_1JsIo3C1EMIJifFCtRBJ2czj-gtC9WMyA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Shinjimijaji","UCfxvofU25gYfHiSwjVKZ6Kw","0","0","2024-05-18T09:01:13Z","2024-05-18T09:01:13Z","Ugy6aPBAx-FspiO0-hN4AaABAg",NA,"QtXby3twMmI"
"1693","new planet of the apes movie goes hard","@lucasrugby673","https://yt3.ggpht.com/ytc/AIdro_miF8x8XG_D8Vrgsk1zX1uTpZBG3sXh6tEjd8X5tJDH2RgR6mec5Q13ZETo_U-sNFQYDA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@lucasrugby673","UCvQR1e5mIehK6fmSHX7oAPw","0","0","2024-05-18T08:51:11Z","2024-05-18T08:51:11Z","Ugz0GykPTXov0t66_pd4AaABAg",NA,"QtXby3twMmI"
"1694","Walked down the aisle to this in September 2023 ❤","@Sara-he7fy","https://yt3.ggpht.com/ytc/AIdro_kJTQ4IiI2QXiSnyEBfB0eIWMqOceIjasSifinqfp7E6A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Sara-he7fy","UC6x-oYZniFg4qxjd5PYh_0A","0","0","2024-05-18T06:59:12Z","2024-05-18T06:59:12Z","UgxtewEk1QPPCZaVQQ54AaABAg",NA,"QtXby3twMmI"
"1695","Por Cesar!!","@agradablesujeto139","https://yt3.ggpht.com/ytc/AIdro_mPQudsJRB73thxRgbM9_b4fBHNrWVfIT2j86bzp7jMMxw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@agradablesujeto139","UCyrf9Q_Suq_PdmY1cXeGVaQ","1","3","2024-05-18T06:27:56Z","2024-05-18T06:27:56Z","UgyCwJB74msjLQE5kJp4AaABAg",NA,"QtXby3twMmI"
"1696","Busque ""mexicanos bailando Coldplay"" y me apareció este video","@chris_ff888","https://yt3.ggpht.com/ytc/AIdro_mntgZZ4XL-GgmJtYQGmiAf0C6fsaCRRbYA5ad3zuqiAlo=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@chris_ff888","UCEofXjt-4-V3OeQuGBVcuDg","3","6","2024-05-18T06:16:28Z","2024-05-18T06:16:28Z","UgzsmDWYSQWNj1fA8FV4AaABAg",NA,"QtXby3twMmI"
"1697","Mono bailar con mono","@marcobeker285","https://yt3.ggpht.com/ytc/AIdro_lbt1NidQ4VdFp9wmZ5GL_I7v8iWlfLsmTPztZ966MdCWX3HyB8AR4y_ozf4bQkMiOO-w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@marcobeker285","UCTpAJ9dVXnShloX2StsWAcw","1","1","2024-05-18T06:05:36Z","2024-05-18T06:05:36Z","UgzQgfOVEYeGsrHpVrZ4AaABAg",NA,"QtXby3twMmI"
"1698","Someone in may 2017","@angelamerkel8947","https://yt3.ggpht.com/ytc/AIdro_ldQNCJoqb2ACiWS5tI0fa5OHsUN-DbrYZMr0kII7wBc0yO3d9TcCxQjkS5SREDdYZ3kA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@angelamerkel8947","UCgA5W4uLsqlAdFs8j1AI8eA","0","0","2024-05-18T05:54:13Z","2024-05-18T05:54:13Z","UgyZaohSinTxA9rPGWl4AaABAg",NA,"QtXby3twMmI"
"1699","a GenZ infront of a sigma","@tigerplayz1374","https://yt3.ggpht.com/ytc/AIdro_kq6YXb49jimZm2YludLYcB7k8cNgTm_4PC3ukkjBS36lsG88gBf4yVReewSB8_5Sc-1A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@tigerplayz1374","UCJePKaS8LkdB_G-1bdeg0tQ","0","0","2024-05-27T05:18:30Z","2024-05-27T05:18:30Z","UgzYOd8itWKmGVBlbpR4AaABAg.A3vwZ5QQLRmA3vweBEIW0o","UgzYOd8itWKmGVBlbpR4AaABAg","QtXby3twMmI"
"1700","Me","@moooknuclesecia216","https://yt3.ggpht.com/ytc/AIdro_lNU1D28plGmqQMERvJuSfTSMD5L2XNBp-4VXXETgQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@moooknuclesecia216","UC5FCZAlbCKOYV9b-_SAuK3Q","0","0","2024-05-26T22:50:33Z","2024-05-26T22:50:33Z","UgwSdUZVkJeRgIuvV9V4AaABAg.A3v8w54gVzWA3vFFsR-4mn","UgwSdUZVkJeRgIuvV9V4AaABAg","QtXby3twMmI"
"1701","I'm from Venus in year 2839193","@user-nf9qx2zq6e","https://yt3.ggpht.com/ytc/AIdro_nWyPWxkLouOOka6GuHM8izDlE_yXnC5xTup5HP8T7CMeTZxq27qge_MoyYv6lzf2FRtw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-nf9qx2zq6e","UCVAbiEvsF5x8PyIhkAkvF2g","0","0","2024-05-27T04:47:17Z","2024-05-27T04:47:17Z","UgwSdUZVkJeRgIuvV9V4AaABAg.A3v8w54gVzWA3vt4YAB9l6","UgwSdUZVkJeRgIuvV9V4AaABAg","QtXby3twMmI"
"1702","Estan en mexico que esperabas","@Peruboliviacountryball","https://yt3.ggpht.com/TjXOLfKcZEGhyIFr7Dp7UOju_C7kkTtomZSwI_PWwN2FjaSf4qV5XAXIHR2-ARfKQdPmQOOQaA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Peruboliviacountryball","UCKJPDZiqrc6EpKQUAD0Rbug","0","0","2024-05-27T05:08:57Z","2024-05-27T05:08:57Z","UgzFKzjWFf6rFqhsCR14AaABAg.A3uKmEJrHKgA3vvZKyxggr","UgzFKzjWFf6rFqhsCR14AaABAg","QtXby3twMmI"
