"","Comment","AuthorDisplayName","AuthorProfileImageUrl","AuthorChannelUrl","AuthorChannelID","ReplyCount","LikeCount","PublishedAt","UpdatedAt","CommentID","ParentID","VideoID"
"922","Why wouldn’t we want a superhero or fairytale?? Am I missing something!!😂❤","@maconcamp472","https://yt3.ggpht.com/ytc/AIdro_kn4kkuVzbXW32Ws1pnPBhiqvc6wQWDwfB1LmxV_sQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@maconcamp472","UCB2mfeSRpnKgFRm_rV4JQ5w","0","0","2024-05-09T20:46:12Z","2024-05-09T20:46:12Z","Ugz6_hQGcWGUkYaCzEF4AaABAg",NA,"FM7MFYoylVs"
"923","Thats me... honestly.","@Anastasiades6","https://yt3.ggpht.com/ytc/AIdro_k76wUs7lhM7JK9qHMgGIdXG3q5Bw41oAR_mxYNmx_ctw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Anastasiades6","UCBmMSwTmqeyZA5Us3vnlWAQ","0","0","2024-05-09T20:26:24Z","2024-05-09T20:26:24Z","Ugwo2e7-USS37RYhTqB4AaABAg",NA,"FM7MFYoylVs"
"924","HAZ CALLS HÉLEL & HADES,
INTO THE SHREDDER, 
ALEC & JOAN WILKINS,
JOHN McENERY,
BENJAMIN JOHNSTONE,
ANN THERES LEWIS,
ELIZABETH DE BURGH 
ISABELLA OF MAR,
MATILDA DE KEVELIOC,
HUGH DE KEVELIOC,
BERTRADE OF EVREUX,
LET IT BE KNOWN, 
WE ERASE THE PROJECTION, 
MATILDA OF CHESTER,
THE BRAVEHEART STEPHANIE BEECHAM
&
THE SWEETHEART,
MEL GIBSON!
MUCH LOVE,
THE MAN IN THE MILK TRAY!
WE ARE 5,
ALL GLORY TO ALLAH PAAQ, 
AL HAY THE EVERLIVING, 
IHS🔺️🌹🔱🤟✝️☪️✡️😈🧛‍♂️🖤🅱️","@BAPHOMET4","https://yt3.ggpht.com/LB1kejiF6MwF7mwR_EVk-Nn3aOmlcVUyHthDcZjqS_y6ye6LnUn-MezmtRGD65mQ4kFNQcVd=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@BAPHOMET4","UCSto7MfztyCHpaMc8fAQnTg","0","0","2024-05-09T17:40:58Z","2024-05-09T17:40:58Z","UgyhMq1KCOfuY98axN54AaABAg",NA,"FM7MFYoylVs"
"925","My fav person shared this","@NazrinArifa","https://yt3.ggpht.com/ytc/AIdro_mkLO97kTQBhD1y6_12_RwCBlZbvm0lFWC1fm-6j2EAW9Vj9t7ftMX_By3gz5Ppz7-oIQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@NazrinArifa","UC5t7GIOknfVIkiCrD9PbK4g","0","1","2024-05-09T17:34:10Z","2024-05-09T17:34:10Z","UgxNkeg1e978kPPqEXp4AaABAg",NA,"FM7MFYoylVs"
"926","HAZ CALLS REX MUNDI & PAPA ZULQARNAYN 🤟,
LET IT BE KNOWN,
INTO THE SHREDDER,
LEONARDO DA VINCI,
WE TERMINATE THE PROJECTION,
SALVATOR MUNDI,
MUHAMMAD BIN SALMAN,
RAISE URE RIGHT HAND SON,
REPEAT AFTER ME,
LA ILA HA ILLA HUWA,
LA ILA HA ILLA HUWA,
WE ARE 5,
ALL GLORY TO ALLAH PAAQ,
AL HAY THE EVERLIVING,
IHS ✝️☪️✡️🔱🤟🌹🖤🧛🅱️","@BAPHOMET4","https://yt3.ggpht.com/LB1kejiF6MwF7mwR_EVk-Nn3aOmlcVUyHthDcZjqS_y6ye6LnUn-MezmtRGD65mQ4kFNQcVd=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@BAPHOMET4","UCSto7MfztyCHpaMc8fAQnTg","0","0","2024-05-09T16:41:54Z","2024-05-09T16:41:54Z","Ugw4yKmtjPbCDI28gt14AaABAg",NA,"FM7MFYoylVs"
"927","YO FOLKS,
I THOUGHT MR. AFFLECK WAS SOBER NOW??🤔🤔
ARE YOU SURE?
HE THINKS HES THE CALIPHA!
PISSED UP PLEB!
🌹🖤🧛🅱️","@BAPHOMET4","https://yt3.ggpht.com/LB1kejiF6MwF7mwR_EVk-Nn3aOmlcVUyHthDcZjqS_y6ye6LnUn-MezmtRGD65mQ4kFNQcVd=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@BAPHOMET4","UCSto7MfztyCHpaMc8fAQnTg","0","0","2024-05-09T16:34:49Z","2024-05-09T16:34:49Z","UgyJfrAZqeml0G5X7H54AaABAg",NA,"FM7MFYoylVs"
"928","FOR THE TITAN SUB CREW,
WE TERMINATE THE SOUL CONTRACT, 
TITAN JEWELL 
&
ERASE THE PROJECTION,
NOAH,
MUCH LOVE,
ENLIL,
WE ARE 5,
ALL GLORY TO ALLAH PAAQ,
AL HAY THE EVERLIVING,
IHS 🌹🤟🔱🖤🧛🅱️","@BAPHOMET4","https://yt3.ggpht.com/LB1kejiF6MwF7mwR_EVk-Nn3aOmlcVUyHthDcZjqS_y6ye6LnUn-MezmtRGD65mQ4kFNQcVd=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@BAPHOMET4","UCSto7MfztyCHpaMc8fAQnTg","0","0","2024-05-09T16:13:38Z","2024-05-09T16:13:38Z","UgyHRC0cXbCjvO1gRZh4AaABAg",NA,"FM7MFYoylVs"
"929","HAZ CALLS AL MAQQAH,
LET IT BE KNOWN,
WE TERMINATE THE SOUL CONTRACT, TIMELINE & PROJECTION,
HASSAN JAMIL,
WE ARE 5,
HASSAN IBN ALI,
THE HOUSE OF ALI,
ALL GLORY TO ALLAH PAAQ,
AL HAY THE EVERLIVING,
IHS🤟🔱🖤🧛🅱️","@BAPHOMET4","https://yt3.ggpht.com/LB1kejiF6MwF7mwR_EVk-Nn3aOmlcVUyHthDcZjqS_y6ye6LnUn-MezmtRGD65mQ4kFNQcVd=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@BAPHOMET4","UCSto7MfztyCHpaMc8fAQnTg","0","0","2024-05-09T16:04:18Z","2024-05-09T16:04:18Z","UgyDwgpkTkoeU73VXZd4AaABAg",NA,"FM7MFYoylVs"
"930","SHLAMAH, 
HAZ CALLS GANESHA & MURUGUN,
LET IT BE KNOWN, 
WE TERMINATE THE SOUL CONTRACT, 
GUY RITCHIE 
&
ERASE THE PROJECTION,
ROCCO RITCHIE,
WE ARE 5,
SHIVA,
ALL GLORY TO ALLAH PAAQ, 
AL HAY THE EVERLIVING, 
IHS🧡🤎🔺️🌹🔱🤟✝️☪️✡️😈🧛‍♂️🖤🅱️","@BAPHOMET4","https://yt3.ggpht.com/LB1kejiF6MwF7mwR_EVk-Nn3aOmlcVUyHthDcZjqS_y6ye6LnUn-MezmtRGD65mQ4kFNQcVd=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@BAPHOMET4","UCSto7MfztyCHpaMc8fAQnTg","0","0","2024-05-09T15:46:37Z","2024-05-09T15:46:37Z","Ugxu-tuycBUCdtgwYop4AaABAg",NA,"FM7MFYoylVs"
"931","Who is listening to this song in May 2024? 🍻","@pandaedits6969","https://yt3.ggpht.com/HvtBzw9CYwwLq4kPjK0GvFdl_anfmcKSzWI1NoG9jPtB9N_Bp53p_933gWFb9ir-f-nmGAYT=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@pandaedits6969","UCpgFXdC1kryKqj-TkA9kRbA","0","0","2024-05-09T13:50:48Z","2024-05-09T13:50:48Z","UgwYoxSw1RLdoBJaPuZ4AaABAg",NA,"FM7MFYoylVs"
"932","SHLAMAH, 
HASSAN CALLS HASSANAMBA & THE NINE DIVINE MOTHERS!
HAZ CALLS VAJNA. VISHNU & VARUNA,
HAZ CALLS MA RADHIKA, MAKARA & DAR-UL-ARQAM, 
INTO THE SHREDDER, 
VIJJAYKUMARI 
LET IT BE KNOWN,
WE TERMINATE THE PROJECTION, 
VIJJI & RADHE,
WE ERASE THE ISHA FOUNDATION 
&
SADHGURU,
MUCH LOVE,
GURU HAZ  
THE HOUSE OF SADIQ,
ALL GLORY TO ALLAH PAAQ, 
AL HAY THE EVERLIVING, 
IHS🔺️🌹🔱🤟✝️☪️✡️😈🧛‍♂️🖤🅱️","@BAPHOMET4","https://yt3.ggpht.com/LB1kejiF6MwF7mwR_EVk-Nn3aOmlcVUyHthDcZjqS_y6ye6LnUn-MezmtRGD65mQ4kFNQcVd=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@BAPHOMET4","UCSto7MfztyCHpaMc8fAQnTg","0","0","2024-05-09T13:38:45Z","2024-05-09T13:38:45Z","Ugy5wec4iIhuiCiVlPl4AaABAg",NA,"FM7MFYoylVs"
"933","Something Just like this 2024","@EdytaSzefer","https://yt3.ggpht.com/ytc/AIdro_m2gSlRZ8pnKJyCcGdJLGFQ9gRQp0EvqSYZSulf8MYqwOgLgQf6khYraMqkL0JYWSFS6w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@EdytaSzefer","UCtwezqfSbuUQ_6pLontXnXA","0","0","2024-05-09T13:34:58Z","2024-05-09T13:34:58Z","UgyaObqvyQj_9K3EoUV4AaABAg",NA,"FM7MFYoylVs"
"934","https://youtu.be/7mdrcVyLPUU?si=cnuUou1I_xIByPkQ","@BAPHOMET4","https://yt3.ggpht.com/LB1kejiF6MwF7mwR_EVk-Nn3aOmlcVUyHthDcZjqS_y6ye6LnUn-MezmtRGD65mQ4kFNQcVd=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@BAPHOMET4","UCSto7MfztyCHpaMc8fAQnTg","0","0","2024-05-09T13:21:11Z","2024-05-09T13:21:11Z","UgxrMN-pdZS6jiXqB-R4AaABAg",NA,"FM7MFYoylVs"
"935","DO YOU THINK YOU'RE IMMORTAL MISS JACKSON??
THE VICE SQUAD!
NO. 2
HS🤟🔱🖤🌹🧛✝️☪️✡️🅱️","@BAPHOMET4","https://yt3.ggpht.com/LB1kejiF6MwF7mwR_EVk-Nn3aOmlcVUyHthDcZjqS_y6ye6LnUn-MezmtRGD65mQ4kFNQcVd=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@BAPHOMET4","UCSto7MfztyCHpaMc8fAQnTg","0","0","2024-05-09T13:18:22Z","2024-05-09T13:18:22Z","UgxkXxVzZM_Dpb_-3Kx4AaABAg",NA,"FM7MFYoylVs"
"936","HAZ CALLS MIQAAL & MA KALI,
LET IT BE KNOWN TO THE QATARIS,
WE TERMINATE THE SOUL CONTRACT, ENTIRE TIMELINE & PROJECTION,
EISSA AL MANNA
WE ARE 5,
BUL HAZLI,
ALL GLORY TO ALLAH PAAQ,
AL HAY THE EVERLIVING,
IHS✝️☪️✡️🌹🖤🧛🔱🤟🅱️","@ZULQARNAYN53","https://yt3.ggpht.com/lEZgMmBSPiPNt7TGpSED6GUDENLXrHXuyu0FR5XHLmyjQwpqtV3HibS5iHINS0MyGCk47UltaGE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ZULQARNAYN53","UCTwYg-GYDQY8_ZSPor5PvsQ","0","0","2024-05-09T13:04:10Z","2024-05-09T13:04:10Z","Ugw8qDcBZfi7kPh8mph4AaABAg",NA,"FM7MFYoylVs"
"937","SHLAMAH  MY DARLING AUDIENCE,
A LIITLE GLIMPSE INTO MY SIMPLE LIFE,
I WENT TO PICK ALIYA UP FROM HRR FREINDS ONE EVENING LAST FULL MOON,
ANYWAY,
SHE GETS IN THE CAR & WE DRIVE OFF!
I ASK HER A QUESTION REGARDING SOME BULLSHIT,
SHE ANWERS,
I SAY SWEETHEART , ARE YOU TELLING THE TRUTH BECAUSE THE MOON WAS WATCHING YOU?
SHE NERVOUSLY SAYS YES!
ANYWAY,
2 OR 3 SECONDS LATER,
A CAR PULLS UP INFRONT OF US,
WITH ' LIE ' ON THE NUMBER PLATE!!
SHE LOOKED AT ME ,, SAID SORRY ABOO & TOLD ME THE TRUTH!
I LAUGHED AND THOUGHT, POOR KID! 🤣🤣🤕🌹🖤🅱️","@ZULQARNAYN53","https://yt3.ggpht.com/lEZgMmBSPiPNt7TGpSED6GUDENLXrHXuyu0FR5XHLmyjQwpqtV3HibS5iHINS0MyGCk47UltaGE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ZULQARNAYN53","UCTwYg-GYDQY8_ZSPor5PvsQ","0","0","2024-05-09T12:38:48Z","2024-05-09T12:38:48Z","UgxTI1r05JC4uBlrEEN4AaABAg",NA,"FM7MFYoylVs"
"938","3:37 when aliens lived on earth for 3 days","@XgGx-zf3td","https://yt3.ggpht.com/ytc/AIdro_nx-ZgnSk11SoPu2IkQCsrSzh1HXhyXHJK7NqIjrAmEI1yOTSvRy4jEQB5cNJVIvck8Iw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@XgGx-zf3td","UCyBVGgwUOCTrVT5TBoEuJxQ","0","0","2024-05-09T11:37:30Z","2024-05-09T11:37:30Z","UgyWlAgbG-aX2TW93f14AaABAg",NA,"FM7MFYoylVs"
"939","HAZ CALLS PAPA JIBRAEEL, & MAMA BUSHRA,
LET IT BE KNOWN ACROSS THE UNIVERSE,
WE TERMINATE THE PROJECTION,
A'ALIA GHANEM,
WE ARE 5,
THE FAMILY OF FATIMAH,
ALL GLORY TO ALLAH PAAQ,
AL HAY THE EVERLIVING,
HQ 🖤","@ZULQARNAYN53","https://yt3.ggpht.com/lEZgMmBSPiPNt7TGpSED6GUDENLXrHXuyu0FR5XHLmyjQwpqtV3HibS5iHINS0MyGCk47UltaGE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ZULQARNAYN53","UCTwYg-GYDQY8_ZSPor5PvsQ","0","0","2024-05-09T11:20:24Z","2024-05-09T11:20:24Z","Ugx6zMfyTP2Sef8h2Ht4AaABAg",NA,"FM7MFYoylVs"
"940","KAUFFA HAZZY
AL KAHF!
THE CAVE!
🅱️🔱🧛🌹🖤","@ZULQARNAYN53","https://yt3.ggpht.com/lEZgMmBSPiPNt7TGpSED6GUDENLXrHXuyu0FR5XHLmyjQwpqtV3HibS5iHINS0MyGCk47UltaGE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ZULQARNAYN53","UCTwYg-GYDQY8_ZSPor5PvsQ","0","0","2024-05-09T11:12:43Z","2024-05-09T11:12:43Z","Ugw8SWeKwMqLv6t2oQ14AaABAg",NA,"FM7MFYoylVs"
"941","TO THE CARTER CLAN & ASSOCIATES,
JD !
YOUR JUDGEMENT BEGINS TODAY!
GOOD LUCK,!
MUCH LOVE,
BEL HAZI
HÉLEL
💋🙋🌹🖤🧛🅱️","@ZULQARNAYN53","https://yt3.ggpht.com/lEZgMmBSPiPNt7TGpSED6GUDENLXrHXuyu0FR5XHLmyjQwpqtV3HibS5iHINS0MyGCk47UltaGE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ZULQARNAYN53","UCTwYg-GYDQY8_ZSPor5PvsQ","0","0","2024-05-09T10:31:21Z","2024-05-09T10:31:21Z","Ugzk2uoi9y3pnH4Z9YJ4AaABAg",NA,"FM7MFYoylVs"
"942","TO THE CARTER CLAN & ASSOCIATES,
JD !
YOUR JUDGEMENT BEGINS TODAY!
GOOD LUCK,!
MUCH LOVE,
BEL HAZI
HÉLEL
💋🙋🌹🖤🧛🅱️","@ZULQARNAYN53","https://yt3.ggpht.com/lEZgMmBSPiPNt7TGpSED6GUDENLXrHXuyu0FR5XHLmyjQwpqtV3HibS5iHINS0MyGCk47UltaGE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ZULQARNAYN53","UCTwYg-GYDQY8_ZSPor5PvsQ","0","0","2024-05-09T10:31:21Z","2024-05-09T10:31:21Z","UgybdIfSfPZ1KvGX5VF4AaABAg",NA,"FM7MFYoylVs"
"943","THE HOUSE CALLS KARNA & ZULQARNAYN,
LET IT BE KNOWN,
WE TERMINATE THE SOUL CONTRACT, TIMELINE & PROJECTION,
DANIEL JULEZ J SMITH JR.
WE ARE 5,
THE FAMILY OF MARY,
ALL GLORY TO ALLAH PAAQ,
AL HAY THE EVERLIVING
IHS 🌹🖤🧛🅱️","@ZULQARNAYN53","https://yt3.ggpht.com/lEZgMmBSPiPNt7TGpSED6GUDENLXrHXuyu0FR5XHLmyjQwpqtV3HibS5iHINS0MyGCk47UltaGE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ZULQARNAYN53","UCTwYg-GYDQY8_ZSPor5PvsQ","0","0","2024-05-09T10:22:06Z","2024-05-09T10:22:06Z","UgzmloPF-Gj3ozGSjth4AaABAg",NA,"FM7MFYoylVs"
"944","SHLAMAH, 
DEAR QUEEN B,
YOU WERE REQUIRED TO ATTEND THE HEARING SET ON THE 4th MAY 2024!
ALL MATTERS WOULD HAVE BEEN SETTLED FOR YOU!
HOWEVER, 
IN YOUR ABSENCE,
THE THRONE HAS DELIVERED THE FOLLOWING RULING,
THE HOUSE CALLS JALALUDDIN RUMI & GHAUS PAAQ,
THE HOUSE CALLS HÉLEL & BELTANE,
MOLOCH, BAAL,  VAJNA & VARUNA!
HAZ CALLS SATAN,
HAZ CALLS MAMA LAKSHMI & MA KALI,
LET IT BE KNOWN ACROSS THE GLOBE, 
WE TERMINATE THE ILLEGAL PROJECTION, 
RUMI & SIR CARTER!
WE ARE 5,
THE FAMILY OF RAZIA,
THE HOUSE OF YAQUUB,
WE ARE BAKKAH,
WE ARE AQSAH,
WE ARE SHIVA,
WE ARE EL,
ALL GLORY TO ALLAH PAAQ, 
AL HAY THE EVERLIVING 
IHS🔺️🌹🔱🤟✝️☪️✡️🧛‍♂️🖤🅱️","@ZULQARNAYN53","https://yt3.ggpht.com/lEZgMmBSPiPNt7TGpSED6GUDENLXrHXuyu0FR5XHLmyjQwpqtV3HibS5iHINS0MyGCk47UltaGE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ZULQARNAYN53","UCTwYg-GYDQY8_ZSPor5PvsQ","0","0","2024-05-09T10:07:19Z","2024-05-09T10:07:19Z","Ugyl4YOznqHfh7w5N4p4AaABAg",NA,"FM7MFYoylVs"
"945","Yes","@wateriosok","https://yt3.ggpht.com/rx-oRik0qSUjUw_F2WYSxJrjU6fvSt15yYXzIZbFVDeLfCgje1Cn1qc2JKf9WOyPb5C1iOK7SQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@wateriosok","UCneETCOg98IAJoNu47YQT_g","0","0","2024-05-09T08:30:08Z","2024-05-09T08:30:08Z","UgxXTxr39RPUhN0qw4R4AaABAg",NA,"FM7MFYoylVs"
"946","WHOS HERE IN ANY YEAR ??","@tookmaners","https://yt3.ggpht.com/clIUm157KDTBK1K2ZJZDfhY2KG3_2FqyS-CQPvJ8mfdtGw64X5g3c_fhIEituFdBNfgelNo5Gg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@tookmaners","UCcnhj5dlOB454mW_9vsw3Kg","1","1","2024-05-09T05:32:28Z","2024-05-09T05:32:28Z","Ugx-N1sX2sAVAv0bJ314AaABAg",NA,"FM7MFYoylVs"
"947","Yup 2024","@bennetl249","https://yt3.ggpht.com/ytc/AIdro_mvtgn63fN6Co7vZpZoft8nWWJfbJr_S7BhI7qIL6Y=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@bennetl249","UCr3bQRI1XRTjO-WpDDxHAXg","0","0","2024-05-09T04:37:31Z","2024-05-09T04:37:31Z","Ugy5wne6QfmTkDMHsNN4AaABAg",NA,"FM7MFYoylVs"
"948","10:53 9 MAY 2024","@zainudin810","https://yt3.ggpht.com/QTvfP9Kx2Z-Kjmbt-D8jQW42dGyoelgf-SB_CqaMIs4ZvvIB7_uz0Jdfrp-i8hoxlGeUPj8-uA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@zainudin810","UCIaCe_X6BhlleFmEk27LlrQ","0","1","2024-05-09T02:54:23Z","2024-05-09T02:54:23Z","UgwndXYyseCbcL0Jqkl4AaABAg",NA,"FM7MFYoylVs"
"949","Leave a cookie.....ugh.......""Metallica, to whom the bell tolls"". Lets rock out.......and do a real jam!","@Jeffpolston","https://yt3.ggpht.com/i7OlZtwDmgsGZj2UJeXeTERSIfkTnbzXCyIL4r5QIreaTnrdCPF2nCELYBc7pzzSmVOvAIDi=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Jeffpolston","UCHKFxpe7wV95nuINgLDXFrA","0","0","2024-05-09T00:14:14Z","2024-05-09T00:14:14Z","Ugx6ADqoKi4Q9I3F6kZ4AaABAg",NA,"FM7MFYoylVs"
"950","I ts verry Goody 😊😊😊😊😊","@emanoelmarcondes5247","https://yt3.ggpht.com/ytc/AIdro_nhlX9gWGu4dW8QLUSYoIX8OeWaGBMJ9VatRjmEqwI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@emanoelmarcondes5247","UC5GUGfrIdFLA7BAUIu5nZRQ","0","0","2024-05-08T23:58:02Z","2024-05-08T23:58:02Z","Ugx9oZI2ZmYejuJ22fR4AaABAg",NA,"FM7MFYoylVs"
"951","Hello friends i Love this music","@emanoelmarcondes5247","https://yt3.ggpht.com/ytc/AIdro_nhlX9gWGu4dW8QLUSYoIX8OeWaGBMJ9VatRjmEqwI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@emanoelmarcondes5247","UC5GUGfrIdFLA7BAUIu5nZRQ","0","0","2024-05-08T23:57:35Z","2024-05-08T23:57:35Z","UgxwmQRn0wg7oBYHZaR4AaABAg",NA,"FM7MFYoylVs"
"952","SHALOM FROM THE TEMPLE!
HAZ CALLS AZARYAHU, AHIYA HASSILONI & JEDIDIAH,
HAZ CALLS AZAZEL & ASMODEUS!
HAZ CALLS HÉLEL,
INTO THE SHREDDER,
JAKUB LEJBOWICZ,
AARON BEN BENJAMIN WOLF,
NATHAN OF GAZA,
NEHEMIAH HAYYUN,
JOSEPH ERGAS,
HANNSH & ISRAEL BEN ELIEZER,
RACHEL & MBS 
MENASSEH BEN ISRAEL,
EMMA LOUISE, NATHAN & LIONEL WALTER ROTHSCHILD!
LET IT BE KNOWN,
WE TERMINATE THE PROJECTION, 
MBS & THE RETURN OF THE JEDI,
WE ARE 5,
HASSAN IBN ALI,
ALL GLORY TO ALLAH PAAQ, 
AL HAY THE EVERLIVING, 
IHS 🔺️🌹🔱🤟✝️☪️✡️🖤🧡🔥🔥🔥🅱️","@ZULQARNAYN53","https://yt3.ggpht.com/lEZgMmBSPiPNt7TGpSED6GUDENLXrHXuyu0FR5XHLmyjQwpqtV3HibS5iHINS0MyGCk47UltaGE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ZULQARNAYN53","UCTwYg-GYDQY8_ZSPor5PvsQ","0","0","2024-05-08T21:28:57Z","2024-05-08T21:28:57Z","UgwGD8Xnbf7fOCBwUr14AaABAg",NA,"FM7MFYoylVs"
"953","Martin]
I've been reading books of old
The legends and the myths
Achilles and his gold
Hercules and his gifts
Spider-Man's control
And Batman with his fists
And clearly I don't see myself upon that list

[Pre-Chorus: Chris Martin]
But she said, ""Where d'you wanna go? How much you wanna risk?""
I'm not looking for somebody with some superhuman gifts
Some superhero, some fairytale bliss
Just something I can turn to, somebody I can kiss
I want something just like this
[Chorus: Chris Martin]
Doo-doo-doo, doo-doo-doo
Doo-doo-doo, doo, doo
Doo-doo-doo, doo-doo-doo
Oh, I want something just like this
Doo-doo-doo, doo-doo-doo
Doo-doo-doo, doo, doo
Doo-doo-doo, doo-doo-doo
Oh, I want something just like this
I want something just like this

[Verse 2: Chris Martin]
I've been reading books of old
The legends and the myths
The testaments they told
The moon and its eclipse
And Superman unrolls
A suit before he lifts
But I'm not the kind of person that it fits

[Pre-Chorus: Chris Martin]
She said, ""Whered 'you wanna go? How much you wanna risk?""
I'm not looking for somebody with some superhuman gifts
Some superhero, some fairytale bliss
Just something I can turn to, somebody I can miss","@goldenbekee2242","https://yt3.ggpht.com/ytc/AIdro_kk7gxk5z92ns_BFohgUCdio1u63NjsEuUOY5U7bWU=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@goldenbekee2242","UCwpmMp5ZiOkDEHrw2Bu9YyQ","0","0","2024-05-08T20:19:05Z","2024-05-08T20:19:05Z","UgwtNu2OiJ2kalSnKN54AaABAg",NA,"FM7MFYoylVs"
"954","I listened to this last year, my birthday is on 22 Feb","@EntityPVP2013","https://yt3.ggpht.com/jVtPSb3u8PgPNprgW2bqu7kJSckZLx2JOEmMCiPmKaF5t7XypBrtXY8XrV58Va2xQeQtTAAbY9c=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@EntityPVP2013","UCf1xc__tI20KuVIk6KPk1gg","0","0","2024-05-08T18:50:13Z","2024-05-08T18:50:13Z","UgztulSv59oQxntkt194AaABAg",NA,"FM7MFYoylVs"
"955","HAYSLAL
HÉLEL,
LAL QALANDAR!
SHLAMAH, SHALOM & SALAM,
HAZ CALLS SULHAYMAN & DHAWUUD!
HAZ CALLS HASSANAMBA & SADASHIVA,
WE OPEN THE HOLY BOOK
CHAPTER 27,
THE ANTS
VERSE 44 ,
SHE WAS TOLD "" ENTER THE PALACE""
BUT WHEN SHE SAW IT, SHE THOUGHT IT WAS A POOL OF WATER AND SHE BARED BOTH HER CALVES TO ENTER.
SOLOMON SAID,
"" THIS IS A SLIPPERY FLOOR OF CRYSTAL.""
THEREUPON SHE CRIED OUT:
"" MY LORD, I HAVE BEEN INFLICTING MUCH WRONG ON MYSELF. NOW I SUBMIT MYSELF WITH SOLOMON TO ALLAH,
THE LORD OF THE WHOLE UNIVERSE.""
WE ARE 5,
THE HOUSE OF HASSAN,
ALL GLORY TO ALLAH PAAQ,
AL HAY THE EVERLIVING,
IHS 🤟🔱☪️✡️✝️🌹🧛🅱️","@ZULQARNAYN53","https://yt3.ggpht.com/lEZgMmBSPiPNt7TGpSED6GUDENLXrHXuyu0FR5XHLmyjQwpqtV3HibS5iHINS0MyGCk47UltaGE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ZULQARNAYN53","UCTwYg-GYDQY8_ZSPor5PvsQ","0","0","2024-05-08T18:17:19Z","2024-05-08T18:17:19Z","UgwXxS_1KlSeopvjJS54AaABAg",NA,"FM7MFYoylVs"
"956","Amazing song.  Sad memories.","@TreStyles16","https://yt3.ggpht.com/5-YFHA6SVbrzElSOTsi8e8RfHeIQk_QyiieDpEvVkhmjJm5CFzCKIPHym3XmXQp0LxTGnEArPg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@TreStyles16","UC0UsMGbdiEYNL7o41I7IaoA","0","0","2024-05-08T18:09:05Z","2024-05-08T18:09:05Z","UgyVvxBE-mJmJJZ65m14AaABAg",NA,"FM7MFYoylVs"
"957","ANYONE IN 2024 MAY??","@MEATIEPIE","https://yt3.ggpht.com/SreO1-zGoKE_ElYbgp34PlZNWKZqqzua6UIiCSK16q95DlIk38v6Zx0Qp9E6YFdQvVo2fCTR2-E=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@MEATIEPIE","UCaaPQr8qdQk_5-b-pR5PR9w","0","0","2024-05-08T17:13:26Z","2024-05-08T17:13:26Z","Ugzdqvj4PVi-bvC_usN4AaABAg",NA,"FM7MFYoylVs"
"958","Mi piace tanto❤","@BrunellaLombardo","https://yt3.ggpht.com/ytc/AIdro_kx7LRXG9JxEQPwGG5Y-3-amHKIcX2nDJF5PElO758mf4e-_81WiP_1aIdW3MoO0j1Pgg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@BrunellaLombardo","UCzyA3QOqqHp4gbCtlz2xd6g","0","0","2024-05-08T16:56:17Z","2024-05-08T16:56:17Z","UgzJzpEVJF3k-cLcr_d4AaABAg",NA,"FM7MFYoylVs"
